CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Satisfaction Score,Point Earned,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,Card Type_DIAMOND,Card Type_GOLD,Card Type_PLATINUM,Card Type_SILVER,Surname,Exited
793,52,2,0.0,1,1,0,159123.82,5,883,False,False,True,False,True,False,True,False,False,Greeves,1
571,33,9,0.0,2,0,1,77519.62,2,702,True,False,False,True,False,False,False,True,False,Holman,0
770,24,9,101827.07,1,1,0,167256.35,4,730,True,False,False,False,True,False,True,False,False,Fernie,0
755,41,6,104817.41,1,1,0,126013.58,1,224,True,False,False,False,True,False,True,False,False,Abramov,1
626,37,2,133968.96,2,1,0,148689.65,2,321,True,False,False,True,False,True,False,False,False,Yefimova,0
533,43,4,80442.06,2,0,1,12537.42,2,593,False,True,False,False,True,False,False,False,True,Shih,0
786,35,3,0.0,2,1,0,92712.97,3,529,True,False,False,False,True,False,False,True,False,Davey,0
706,68,4,114386.85,1,1,1,28601.68,5,269,False,False,True,False,True,True,False,False,False,P'eng,0
582,29,4,0.0,2,0,0,156153.27,5,548,True,False,False,False,True,True,False,False,False,Lane,0
640,39,9,131607.28,4,0,1,6981.43,2,436,False,True,False,False,True,False,True,False,False,Steele,1
645,21,1,0.0,2,0,0,28726.07,5,469,False,False,True,True,False,False,True,False,False,Baranov,0
850,25,8,69385.17,2,1,0,87834.24,4,722,False,True,False,True,False,False,False,False,True,Windsor,0
580,45,2,179334.83,2,1,1,169303.65,5,928,False,True,False,False,True,False,False,False,True,Browne,0
673,43,5,168069.73,1,1,1,146992.24,4,732,True,False,False,True,False,False,True,False,False,Mancini,1
497,37,8,128650.11,2,1,1,163641.53,1,525,False,False,True,False,True,False,False,False,True,Marsden,0
692,33,9,0.0,1,1,0,113505.93,3,272,True,False,False,False,True,False,False,True,False,Balashova,1
699,26,6,79932.41,1,0,0,150242.44,4,874,False,False,True,False,True,False,False,False,True,Ecuyer,0
665,38,9,0.0,1,0,1,87412.74,3,309,False,False,True,False,True,False,True,False,False,Chinweuba,0
742,43,6,97067.69,1,0,1,60920.03,5,375,False,True,False,True,False,False,True,False,False,Palerma,1
624,36,10,0.0,2,0,1,186180.42,5,230,False,False,True,True,False,False,True,False,False,Pickering,0
684,34,9,0.0,2,1,1,65257.57,5,263,True,False,False,False,True,False,False,False,True,Bailey,0
748,36,4,141573.55,1,1,0,82158.14,3,499,False,False,True,False,True,False,False,False,True,Hunter,0
847,41,3,101543.51,4,1,0,16025.17,4,924,False,True,False,True,False,False,False,True,False,Rapuluchukwu,1
568,46,3,0.0,2,1,1,29372.62,5,446,False,False,True,True,False,True,False,False,False,Toscani,0
553,42,7,0.0,2,1,0,7680.23,3,869,False,False,True,False,True,False,False,False,True,Jen,0
737,54,9,0.0,1,1,0,83470.4,5,987,True,False,False,False,True,False,False,True,False,Cocci,1
675,31,2,90826.27,2,1,0,60270.87,3,661,False,False,True,False,True,False,False,False,True,Flannagan,0
753,44,3,138076.47,1,1,0,15523.09,2,290,False,True,False,False,True,False,False,False,True,Manfrin,1
634,27,3,107027.52,1,1,0,173425.68,1,610,False,True,False,False,True,False,False,True,False,Castiglione,0
730,62,2,0.0,2,1,1,186489.95,4,594,False,False,True,False,True,False,True,False,False,Greco,0
738,26,9,0.0,2,1,1,48644.94,1,524,True,False,False,False,True,False,False,True,False,Bair,0
830,40,4,0.0,2,0,1,81622.52,5,543,False,False,True,False,True,True,False,False,False,Genovese,0
743,39,3,119695.75,1,0,1,26136.13,4,837,False,True,False,False,True,False,True,False,False,Wallace,0
562,35,3,142296.13,1,0,1,177112.7,3,836,False,True,False,False,True,True,False,False,False,Ibrahimova,0
564,41,9,103522.75,2,1,1,34338.21,1,599,False,True,False,False,True,False,True,False,False,Azubuike,0
620,31,2,166833.86,2,1,1,135171.6,1,312,False,False,True,False,True,False,False,True,False,Belbin,0
767,43,1,76408.85,2,1,0,77837.63,2,307,True,False,False,False,True,False,False,True,False,Mamelu,0
695,36,6,114007.5,2,1,0,118120.88,1,533,True,False,False,False,True,True,False,False,False,Young,0
628,31,5,0.0,1,0,0,147963.07,1,404,True,False,False,True,False,True,False,False,False,Downer,1
577,39,10,0.0,2,1,0,10553.31,2,596,True,False,False,True,False,False,False,True,False,Yuan,0
686,41,7,152105.57,2,0,1,132374.41,1,665,True,False,False,True,False,False,False,False,True,Palerma,0
456,32,9,133060.63,1,1,1,125167.92,2,655,False,True,False,False,True,True,False,False,False,White,0
593,27,10,0.0,3,0,0,94620.0,2,401,False,False,True,False,True,False,False,True,False,Siciliani,1
660,61,5,155931.11,1,1,1,158338.39,1,884,False,False,True,True,False,False,False,True,False,Bianchi,0
736,25,9,81732.88,2,1,0,136497.28,3,960,False,True,False,True,False,False,False,True,False,Parry,0
807,31,1,141069.18,3,1,1,194257.11,4,374,False,True,False,True,False,True,False,False,False,Lee,0
781,29,9,0.0,2,0,0,172097.4,4,867,True,False,False,False,True,False,False,False,True,Myers,0
609,34,7,140694.78,2,1,0,46266.63,3,726,False,False,True,False,True,True,False,False,False,Lupton,0
499,36,5,131142.53,2,1,0,174918.46,5,941,False,True,False,False,True,False,False,True,False,Onyekachi,0
551,27,2,113873.22,1,1,1,85129.77,5,522,False,False,True,False,True,False,True,False,False,Wood,1
765,50,9,126547.8,1,1,1,79579.94,1,357,True,False,False,True,False,False,False,True,False,Brennan,1
799,22,8,174185.98,2,0,1,192633.85,3,219,True,False,False,True,False,False,False,True,False,Wallwork,0
610,34,0,103108.17,1,0,0,125646.82,1,738,True,False,False,False,True,True,False,False,False,Rogers,0
751,29,3,159597.45,1,1,0,39934.41,5,791,True,False,False,False,True,False,False,True,False,Cook,0
666,31,2,79589.43,1,0,0,4050.57,5,569,True,False,False,True,False,True,False,False,False,Jones,0
681,18,1,98894.39,1,1,1,9596.4,1,553,True,False,False,True,False,False,True,False,False,Nwankwo,0
595,39,9,136422.41,1,1,1,151757.81,1,379,True,False,False,True,False,False,False,True,False,Sorokina,0
616,43,3,120867.18,1,1,0,18761.92,4,386,False,False,True,True,False,True,False,False,False,Li Fonti,1
786,32,2,120452.4,2,0,0,79602.86,4,709,True,False,False,False,True,False,True,False,False,Martin,0
682,36,5,72373.62,2,1,0,36895.99,2,505,False,True,False,False,True,False,True,False,False,Salter,0
673,47,1,0.0,2,0,0,108762.16,5,382,True,False,False,False,True,False,False,False,True,Thompson,0
655,24,9,107065.31,1,1,1,51959.82,5,873,True,False,False,False,True,False,True,False,False,Sung,0
697,29,0,172693.54,1,0,0,141798.98,2,267,False,True,False,False,True,True,False,False,False,L?,0
674,21,9,120150.39,2,1,1,33964.03,3,515,True,False,False,True,False,True,False,False,False,Chukwuemeka,0
649,70,9,116854.71,2,0,1,107125.79,3,989,False,True,False,False,True,True,False,False,False,Sinclair,0
796,40,2,113228.38,2,1,1,46415.09,1,233,False,True,False,False,True,False,False,True,False,Haugh,0
714,36,1,101609.01,2,1,1,447.73,3,997,False,True,False,True,False,False,False,True,False,Ts'ai,0
701,37,1,0.0,2,1,0,163457.55,3,947,True,False,False,False,True,False,True,False,False,Chukwukere,0
636,29,6,157576.47,2,1,1,101102.39,1,332,False,False,True,True,False,False,False,True,False,Benjamin,0
797,45,8,0.0,1,0,0,125110.02,2,456,True,False,False,False,True,True,False,False,False,Maclean,0
603,48,5,0.0,1,1,0,100478.6,2,709,True,False,False,True,False,False,False,True,False,Hamilton,1
569,43,8,161546.68,2,0,1,178187.28,2,415,False,False,True,False,True,False,False,True,False,Coburn,0
699,51,2,92246.14,2,0,1,91346.03,5,268,False,True,False,True,False,False,False,True,False,Onyemauchechi,0
767,35,9,0.0,2,1,0,39511.61,1,981,True,False,False,True,False,True,False,False,False,Bogolyubov,0
756,34,2,148200.72,1,0,0,194584.48,3,851,False,True,False,True,False,False,False,False,True,Welch,0
826,56,8,174506.1,2,0,1,161802.82,3,808,False,False,True,True,False,True,False,False,False,Onyekaozulu,1
544,30,8,145241.63,1,1,1,80676.83,1,388,False,False,True,False,True,True,False,False,False,Chienezie,0
635,44,2,79064.85,2,0,1,113291.75,1,855,False,True,False,True,False,False,False,True,False,Ni,0
567,34,10,0.0,2,0,1,161571.79,5,391,False,False,True,False,True,True,False,False,False,Singleton,0
789,37,6,110689.07,1,1,1,71121.04,1,792,False,True,False,True,False,False,False,False,True,Hsueh,1
763,37,6,0.0,2,1,1,149705.25,5,799,False,False,True,True,False,False,False,False,True,Todd,0
766,28,4,90696.78,1,0,1,21597.2,1,599,False,True,False,True,False,False,False,True,False,Lu,0
581,50,4,0.0,2,1,1,80701.72,3,232,False,False,True,True,False,False,True,False,False,Capon,0
720,57,1,162082.31,4,0,0,27145.73,5,692,False,True,False,True,False,False,False,False,True,Salier,1
773,33,10,0.0,1,1,1,98820.09,4,610,False,False,True,True,False,False,False,False,True,Bruno,0
681,29,8,0.0,1,1,0,66367.33,2,479,True,False,False,False,True,False,True,False,False,Power,0
659,29,9,82916.48,1,1,1,84133.48,5,652,False,True,False,False,True,False,False,False,True,Muomelu,0
735,21,1,178718.19,2,1,0,22388.0,1,527,True,False,False,True,False,False,False,True,False,Cavenagh,0
794,38,9,179581.31,1,1,0,23596.24,4,814,False,False,True,False,True,False,False,True,False,Calabresi,0
748,45,2,119852.01,1,0,0,73853.94,2,741,False,True,False,False,True,False,False,True,False,Paramor,1
619,57,3,137946.39,1,1,1,72467.99,5,367,False,True,False,False,True,False,False,True,False,Nwachinemelu,1
602,25,0,0.0,2,1,1,101274.17,1,502,True,False,False,True,False,False,False,True,False,Onuchukwu,0
633,38,2,91902.56,2,1,1,107673.35,5,913,True,False,False,False,True,False,True,False,False,Onwumelu,0
541,32,8,0.0,2,0,0,40889.14,5,725,True,False,False,False,True,False,False,True,False,Lu,0
434,71,9,119496.87,1,1,0,125848.88,3,690,False,True,False,False,True,False,False,False,True,Mayrhofer,0
642,40,8,109219.83,1,1,0,52827.51,5,520,True,False,False,False,True,False,False,False,True,Wyckoff,0
592,38,8,119278.01,2,0,1,19370.73,3,619,True,False,False,True,False,False,True,False,False,L?,0
662,38,4,0.0,2,1,0,136259.65,5,248,False,False,True,False,True,False,True,False,False,Grant,0
571,35,8,0.0,2,0,0,84569.13,3,329,True,False,False,True,False,False,False,False,True,Verco,0
503,28,5,0.0,2,1,0,125918.17,2,868,True,False,False,True,False,False,False,True,False,Fallaci,0
520,38,4,0.0,2,1,0,56388.63,2,867,True,False,False,True,False,True,False,False,False,Y?an,0
555,26,9,0.0,2,0,1,158918.03,3,554,False,False,True,True,False,False,False,False,True,Zetticci,0
642,72,1,160541.0,2,1,1,142223.94,5,836,True,False,False,False,True,False,False,False,True,Buccho,0
619,38,1,0.0,1,1,0,112442.63,4,989,False,False,True,True,False,False,False,True,False,Ugochukwu,1
712,43,1,141749.74,2,0,1,90905.26,4,957,False,True,False,False,True,False,False,True,False,Fiorentini,0
850,49,5,122486.47,1,0,1,59748.19,3,852,True,False,False,False,True,True,False,False,False,Streeten,0
452,30,7,112935.87,1,1,1,99017.34,1,575,True,False,False,False,True,True,False,False,False,She,0
611,40,7,128486.91,2,1,0,10109.47,5,559,False,True,False,True,False,True,False,False,False,Page,0
811,45,5,0.0,2,1,1,146123.19,3,372,True,False,False,True,False,True,False,False,False,Dyer,0
717,38,7,0.0,2,1,1,158580.05,4,714,True,False,False,False,True,False,False,False,True,Sun,0
591,43,3,0.0,2,0,1,198926.36,3,785,True,False,False,False,True,False,False,True,False,Fields,0
549,34,6,204017.4,2,1,0,109538.35,1,872,False,True,False,False,True,False,True,False,False,Connor,0
703,44,6,98862.54,1,1,0,151516.7,4,407,True,False,False,False,True,False,False,True,False,Russell,0
622,34,7,98675.74,1,1,0,138906.85,5,995,False,True,False,True,False,False,True,False,False,Houghton,1
487,34,2,96019.5,1,0,0,9085.0,2,740,True,False,False,True,False,False,True,False,False,Hughes,0
850,34,6,101266.51,1,1,0,33501.98,1,901,True,False,False,True,False,True,False,False,False,Greco,0
622,31,7,0.0,1,1,0,35408.77,2,978,True,False,False,False,True,False,False,True,False,Ross,0
563,44,7,105007.31,2,1,1,197812.16,4,481,False,True,False,False,True,False,True,False,False,Thompson,0
619,35,8,132292.63,1,1,0,65682.93,1,508,True,False,False,True,False,True,False,False,False,Wright,0
613,59,8,91415.76,1,0,0,27965.0,2,422,False,True,False,False,True,True,False,False,False,Lei,1
480,39,5,121626.9,1,1,1,82438.13,1,462,False,False,True,False,True,False,False,False,True,Panicucci,0
706,32,6,94486.47,1,1,1,146949.74,5,904,True,False,False,False,True,True,False,False,False,Palerma,0
728,37,4,0.0,1,0,0,4539.38,2,521,False,False,True,True,False,True,False,False,False,Wilson,0
731,30,7,0.0,2,0,1,143086.09,5,871,True,False,False,False,True,True,False,False,False,Menkens,0
692,49,9,0.0,2,1,0,178342.63,1,373,False,False,True,True,False,False,False,True,False,Davidson,0
756,40,1,94773.11,1,1,0,114279.63,4,585,True,False,False,False,True,False,False,True,False,Hao,0
638,57,6,0.0,1,1,0,33676.48,4,523,True,False,False,False,True,False,True,False,False,Chuang,1
625,28,3,0.0,1,0,0,183646.41,4,718,True,False,False,True,False,False,True,False,False,Zetticci,0
793,39,3,137817.52,1,0,0,83997.79,5,252,True,False,False,False,True,False,False,True,False,Gray,0
449,31,1,113693.0,1,0,0,82796.29,1,395,False,False,True,True,False,False,True,False,False,P'an,0
512,36,0,129804.17,1,1,0,53020.9,2,349,True,False,False,False,True,False,False,True,False,Moretti,0
737,32,7,128551.36,2,0,1,189402.71,2,314,True,False,False,True,False,False,True,False,False,Harris,0
718,29,3,0.0,1,0,1,134462.29,4,253,True,False,False,True,False,False,False,True,False,Peng,0
683,57,5,162448.69,1,0,0,9221.78,5,746,False,True,False,True,False,False,False,False,True,Alexandrova,1
651,25,2,109175.14,2,1,0,114566.47,1,652,False,True,False,True,False,False,False,False,True,Azubuike,0
586,52,6,140900.97,1,1,1,67288.89,3,396,True,False,False,True,False,False,False,False,True,Millar,0
705,40,3,92889.91,1,1,1,109496.69,1,451,False,True,False,True,False,False,False,True,False,Singleton,0
602,39,6,154121.32,2,1,0,176614.86,5,815,True,False,False,True,False,False,True,False,False,Hornung,1
675,39,6,0.0,2,0,0,83419.15,4,367,True,False,False,True,False,True,False,False,False,Benford,0
614,35,2,127283.78,1,1,1,31302.35,1,668,False,False,True,False,True,False,False,False,True,Uvarova,0
793,63,9,116270.72,1,1,1,184243.25,3,236,True,False,False,True,False,True,False,False,False,Ignatyev,0
633,47,0,0.0,1,1,1,6342.84,3,350,True,False,False,True,False,False,True,False,False,Uvarov,1
759,33,9,160541.36,2,0,0,93541.14,4,497,True,False,False,True,False,False,False,False,True,Traeger,0
527,39,9,96748.89,2,1,0,94711.43,2,534,False,True,False,True,False,False,False,False,True,Cantamessa,0
787,42,10,145988.65,2,1,1,79510.37,4,396,True,False,False,True,False,True,False,False,False,Yin,0
670,54,2,95507.12,1,1,1,63213.31,2,638,True,False,False,True,False,False,False,False,True,Bishop,0
652,48,8,133297.24,1,1,0,77764.37,1,619,True,False,False,True,False,False,True,False,False,Wei,0
598,53,10,167772.96,1,1,1,136886.86,5,686,False,True,False,False,True,False,False,False,True,Martin,0
675,39,7,0.0,2,0,1,36267.21,5,316,True,False,False,False,True,False,True,False,False,Ritchie,0
634,26,8,0.0,1,1,0,21760.96,4,783,True,False,False,False,True,True,False,False,False,Griffiths,0
544,37,2,0.0,2,0,0,135067.02,5,322,False,False,True,False,True,True,False,False,False,Stevenson,0
768,36,3,141334.95,1,0,1,125870.5,3,277,True,False,False,True,False,True,False,False,False,Padovano,0
651,41,4,38617.2,1,1,1,104876.8,1,771,True,False,False,True,False,False,False,False,True,Owen,0
712,33,2,182888.08,1,1,0,3061.0,1,278,True,False,False,False,True,False,False,False,True,Mbadiwe,0
772,47,9,152347.01,1,0,1,17671.78,1,902,True,False,False,False,True,False,False,False,True,Palermo,0
590,30,3,0.0,2,1,0,83090.35,4,332,False,False,True,False,True,False,False,True,False,Kung,0
523,63,6,116227.27,1,1,1,119404.63,5,738,False,True,False,False,True,True,False,False,False,Pan,0
707,53,6,109663.47,1,1,1,52110.45,1,416,False,False,True,True,False,False,False,False,True,Pham,0
652,31,3,103696.97,3,0,0,155221.05,4,897,True,False,False,True,False,False,False,False,True,Nwokeocha,1
443,35,6,161111.45,1,0,0,13946.66,5,765,True,False,False,False,True,False,False,False,True,Fyodorova,0
542,35,9,127543.11,2,1,0,468.94,4,732,False,True,False,True,False,False,False,False,True,Shih,1
675,35,8,0.0,2,1,1,56642.97,3,806,True,False,False,False,True,False,False,True,False,Anderson,0
652,38,6,123081.84,2,1,1,188657.97,5,305,False,False,True,True,False,False,False,True,False,L?,0
598,56,4,98365.33,1,1,1,44251.33,5,850,False,False,True,True,False,True,False,False,False,Morrison,0
475,32,8,119023.28,1,1,0,100816.29,1,278,True,False,False,True,False,False,False,True,False,Davidson,0
555,40,10,43028.77,1,1,0,170514.21,2,997,True,False,False,False,True,False,True,False,False,Clark,0
511,45,5,68375.27,1,1,0,193160.25,1,351,True,False,False,False,True,True,False,False,False,Genovese,1
665,38,5,0.0,2,1,0,156439.56,4,837,True,False,False,True,False,False,False,True,False,Barton,0
708,19,7,112615.86,1,1,1,4491.77,5,881,False,False,True,False,True,False,False,True,False,Doyle,0
435,37,8,114346.3,1,0,1,980.93,1,426,False,True,False,False,True,False,False,True,False,Chukwuebuka,1
704,54,6,133656.91,3,1,0,145071.33,1,329,False,True,False,True,False,False,False,True,False,Bradley,1
622,35,5,0.0,2,1,0,51112.8,5,775,True,False,False,True,False,False,True,False,False,Golubova,0
671,34,10,0.0,1,1,0,23235.38,5,991,False,False,True,True,False,False,False,False,True,Briggs,0
592,31,7,110071.1,1,0,0,43921.36,3,702,False,False,True,False,True,False,True,False,False,Ch'en,0
592,38,3,0.0,1,1,1,12905.89,1,983,False,False,True,False,True,False,False,True,False,Chien,1
631,41,0,0.0,1,0,0,87959.83,2,557,False,False,True,True,False,False,False,True,False,Connor,0
676,40,2,147803.48,1,1,0,95181.06,5,275,True,False,False,True,False,True,False,False,False,Omeokachie,1
535,40,7,111756.5,1,1,0,8128.32,2,567,False,True,False,False,True,False,True,False,False,Fitch,1
625,36,3,0.0,2,1,0,41295.1,2,841,True,False,False,True,False,False,False,True,False,Fallaci,1
601,54,1,131039.97,2,1,1,199661.5,1,929,False,True,False,True,False,True,False,False,False,Sagese,0
653,34,5,118838.75,1,1,1,52820.13,2,360,True,False,False,False,True,False,True,False,False,Efremova,0
466,41,2,152102.18,2,1,0,181879.56,4,322,False,True,False,False,True,False,False,True,False,Udinesi,0
599,45,10,103583.05,1,1,0,132127.69,2,376,False,True,False,False,True,False,False,False,True,Nnaife,1
668,38,1,147904.31,1,1,1,69370.05,3,502,False,False,True,False,True,False,False,False,True,Boni,0
698,27,7,0.0,2,1,0,111471.55,5,766,True,False,False,False,True,False,True,False,False,Folliero,0
788,43,10,0.0,2,1,1,116111.51,4,797,True,False,False,True,False,True,False,False,False,Larsen,0
612,35,1,0.0,1,1,1,83256.26,1,298,False,False,True,False,True,False,False,False,True,Akobundu,1
614,40,6,0.0,1,1,1,20339.79,4,438,True,False,False,False,True,False,False,True,False,Arcuri,1
718,43,5,132615.73,2,1,0,32999.1,3,795,False,True,False,False,True,False,False,False,True,Chan,0
682,48,9,101198.01,1,1,1,49732.9,4,672,False,False,True,True,False,False,True,False,False,Rowe,0
611,37,6,0.0,2,1,0,110782.88,5,501,True,False,False,True,False,True,False,False,False,Akobundu,0
685,35,4,137948.51,1,1,0,113639.64,1,404,False,False,True,False,True,False,False,True,False,Ch'iu,0
721,35,6,118273.83,1,0,1,3086.89,3,804,True,False,False,True,False,False,True,False,False,Mitchell,0
554,46,7,87603.35,3,0,1,96929.24,4,818,False,False,True,True,False,False,False,True,False,Ballard,1
609,34,1,0.0,1,1,1,181177.9,4,226,True,False,False,False,True,False,False,True,False,Chidozie,0
658,28,9,152812.58,1,1,0,166682.57,2,790,False,True,False,True,False,True,False,False,False,Green,0
738,39,5,0.0,2,1,1,114388.98,3,514,True,False,False,False,True,False,False,False,True,Shih,0
628,36,3,0.0,2,1,1,8742.91,4,276,True,False,False,False,True,False,False,True,False,Sullivan,0
736,28,2,0.0,2,1,1,117431.1,3,457,False,False,True,True,False,False,False,True,False,Ashley,0
664,39,7,60263.23,1,1,0,170835.32,5,466,False,True,False,False,True,False,False,False,True,Obiuto,0
850,31,4,146587.3,1,1,1,89874.82,2,687,False,True,False,False,True,False,True,False,False,She,0
720,37,2,120328.88,2,1,1,138470.21,1,302,True,False,False,True,False,True,False,False,False,Padovesi,0
679,39,2,146186.28,2,1,1,193974.47,4,412,False,True,False,False,True,False,False,False,True,Medvedeva,0
628,69,5,0.0,2,1,1,181964.6,3,348,True,False,False,False,True,True,False,False,False,Cox,0
794,55,6,115796.7,1,1,0,160526.36,1,442,False,True,False,True,False,False,True,False,False,Genovesi,1
666,71,1,53013.29,2,1,1,112222.64,1,419,False,True,False,False,True,False,True,False,False,Tang,0
565,55,4,118803.35,2,1,1,128124.7,2,535,True,False,False,False,True,False,True,False,False,Moyes,1
665,34,5,67816.72,1,1,1,29641.58,5,310,True,False,False,True,False,False,False,False,True,Unwin,0
512,33,6,121685.31,2,1,1,83681.97,4,973,True,False,False,True,False,False,True,False,False,Lucchese,0
768,48,3,122831.58,1,1,1,24533.89,2,813,False,True,False,False,True,False,False,True,False,Yefimov,1
477,47,9,144900.58,1,1,0,61315.37,4,498,True,False,False,False,True,False,True,False,False,Longo,1
531,31,3,96288.26,1,1,0,56794.73,4,247,True,False,False,False,True,True,False,False,False,Liao,0
503,37,6,0.0,2,0,0,136506.86,3,717,False,False,True,False,True,False,False,False,True,Ross,0
504,40,5,0.0,2,0,0,146703.36,2,538,False,False,True,False,True,False,False,False,True,Ibeamaka,0
634,45,2,0.0,1,1,1,143458.31,3,863,True,False,False,True,False,True,False,False,False,Soto,0
586,42,2,0.0,1,1,0,102889.34,3,338,False,False,True,True,False,False,False,True,False,Kaur,0
661,37,5,136425.18,1,1,0,81102.81,2,687,True,False,False,True,False,False,False,True,False,Parkes,0
705,38,1,189443.72,1,0,1,106648.58,3,648,True,False,False,False,True,False,False,True,False,Belousov,0
573,72,8,98765.84,1,1,1,96015.53,1,255,False,False,True,True,False,False,False,True,False,Zhdanova,0
577,48,6,179852.26,1,1,0,193580.32,2,782,False,False,True,False,True,False,True,False,False,Reynolds,0
684,43,7,0.0,2,1,0,131093.99,5,358,True,False,False,True,False,False,False,True,False,Levien,0
622,29,7,101486.96,1,1,1,8788.35,1,327,True,False,False,False,True,False,False,True,False,Wright,0
716,44,1,0.0,1,1,1,152108.47,4,453,True,False,False,True,False,False,True,False,False,Uspensky,0
715,42,6,0.0,2,1,1,128745.69,4,289,False,False,True,False,True,False,False,False,True,Donnelly,0
646,42,3,175159.9,2,0,0,67124.48,3,641,True,False,False,True,False,True,False,False,False,Murphy,1
738,29,2,0.0,2,1,1,170421.13,3,252,True,False,False,False,True,False,True,False,False,Saunders,0
720,44,3,86102.27,1,1,0,180134.88,2,481,True,False,False,False,True,True,False,False,False,Brennan,1
512,46,3,0.0,2,1,1,56408.14,4,669,False,False,True,True,False,False,False,True,False,Grave,0
524,25,7,131402.21,1,0,0,193668.49,4,997,False,True,False,True,False,False,False,True,False,Iroawuchi,0
783,72,5,121215.9,2,1,1,105206.48,3,509,True,False,False,True,False,False,True,False,False,Chiu,0
475,46,10,0.0,2,0,0,122953.0,3,800,True,False,False,True,False,True,False,False,False,Shih,1
838,41,5,0.0,2,1,0,81313.51,1,867,False,False,True,True,False,False,False,False,True,Ashton,0
685,30,4,84958.6,2,0,1,194343.72,2,987,False,True,False,True,False,False,True,False,False,Chiang,0
698,38,1,171848.38,1,0,0,16957.45,5,806,False,False,True,True,False,False,False,True,False,Amechi,0
686,34,3,123971.51,2,1,0,147794.63,5,410,True,False,False,True,False,False,False,True,False,Mazzi,0
658,35,9,71829.34,1,1,1,68141.92,1,285,False,False,True,False,True,False,False,False,True,Medvedeva,0
606,37,6,82373.94,1,0,0,172526.9,3,632,True,False,False,False,True,False,False,True,False,Chang,1
639,37,4,116121.84,2,0,1,181850.74,1,503,True,False,False,True,False,False,False,True,False,Sun,0
678,43,2,153393.18,2,1,1,193828.27,1,274,False,True,False,True,False,False,True,False,False,Ogbonnaya,0
643,33,4,0.0,2,1,1,152992.04,2,720,True,False,False,False,True,False,False,True,False,Donahue,0
673,57,4,0.0,2,1,1,49684.09,1,428,False,False,True,True,False,False,False,False,True,Wallis,0
678,60,8,185648.56,1,0,0,192156.54,2,508,True,False,False,False,True,False,False,True,False,Lorenzo,1
544,32,9,110728.39,1,1,1,14559.62,1,629,True,False,False,True,False,False,False,False,True,Conway,0
645,43,9,140121.17,1,1,0,11302.7,1,752,False,True,False,False,True,True,False,False,False,Fleming,1
658,44,6,148481.09,1,1,0,130529.13,4,940,True,False,False,True,False,False,False,False,True,Ewing,0
672,53,9,169406.33,4,1,1,147311.47,4,232,True,False,False,True,False,True,False,False,False,Fleming,1
556,36,2,134208.22,1,0,1,177670.57,4,343,True,False,False,True,False,False,True,False,False,Reye,0
549,39,7,0.0,1,0,0,81259.25,2,716,False,False,True,True,False,False,True,False,False,Fielding,1
639,41,5,98635.77,1,1,0,199970.74,3,391,False,True,False,True,False,False,False,True,False,Dyer,0
684,32,3,102630.13,2,1,1,127433.47,2,684,False,True,False,False,True,True,False,False,False,Selwyn,0
536,39,4,0.0,2,1,0,27150.35,1,422,True,False,False,False,True,False,False,True,False,Ikechukwu,0
699,50,0,158633.61,1,1,0,193785.87,1,835,False,False,True,True,False,False,False,False,True,Aparicio,0
591,51,8,132508.3,1,1,1,161304.68,5,752,False,True,False,True,False,True,False,False,False,Udinese,1
714,33,10,103121.33,2,1,1,49672.01,4,830,False,False,True,True,False,False,False,True,False,George,0
679,33,9,112528.65,2,1,0,177362.45,2,362,True,False,False,True,False,False,False,False,True,Holt,0
519,47,6,157296.02,2,0,0,147278.43,1,934,False,False,True,True,False,False,False,True,False,Ma,1
748,39,9,132865.56,1,1,1,59636.43,2,756,True,False,False,True,False,True,False,False,False,Trujillo,1
463,20,8,204223.03,1,1,0,128268.39,2,983,False,False,True,False,True,False,False,False,True,Ts'ui,0
820,36,4,0.0,2,1,0,31422.69,2,366,True,False,False,False,True,False,False,False,True,Czajkowski,0
492,51,8,117808.74,2,1,1,67311.12,3,263,False,True,False,False,True,False,True,False,False,Jamieson,0
633,27,3,0.0,2,1,0,44008.91,1,612,False,False,True,False,True,False,False,False,True,Hawes,0
596,42,7,0.0,2,1,1,121568.37,5,567,True,False,False,False,True,False,True,False,False,Patterson,0
502,33,8,0.0,2,1,1,123509.01,4,717,True,False,False,False,True,True,False,False,False,Izmailova,0
458,39,9,0.0,2,1,0,116343.09,4,345,True,False,False,True,False,False,False,True,False,Fenton,0
698,41,3,90605.29,1,1,1,14357.0,5,444,True,False,False,False,True,False,False,False,True,North,0
739,45,7,102703.62,1,0,1,147802.94,3,827,False,True,False,False,True,False,False,False,True,Repina,1
724,32,6,0.0,2,1,1,150026.79,4,480,True,False,False,True,False,False,False,True,False,Toscano,0
587,46,9,107850.82,1,1,0,139431.0,3,744,False,True,False,False,True,False,False,False,True,Crawford,1
619,44,6,52831.13,1,1,1,112649.22,3,245,False,False,True,True,False,False,False,False,True,Fiorentini,1
552,42,8,103362.14,1,0,1,186869.58,2,492,False,True,False,True,False,True,False,False,False,Ma,1
631,29,2,96863.52,2,1,1,31613.35,3,958,False,True,False,True,False,True,False,False,False,Heath,0
558,45,1,153697.53,2,0,0,89891.4,2,351,True,False,False,True,False,False,False,False,True,Takasuka,1
